INSERT INTO busSchedule (busScheduleId, routeDriverAssignmentId, plannedDepartureTime, plannedArrivalTime, status, remarks, expectedProfit, createdAt, updatedAt) VALUES ('S000001', 'RD001', TO_TIMESTAMP('2025-05-20 20:15', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-05-21 00:29', 'YYYY-MM-DD HH24:MI'), 'Planned', 'Generated schedule for RD001', 1541.48, SYSTIMESTAMP, SYSTIMESTAMP);
INSERT INTO busSchedule (busScheduleId, routeDriverAssignmentId, plannedDepartureTime, plannedArrivalTime, status, remarks, expectedProfit, createdAt, updatedAt) VALUES ('S000301', 'RD301', TO_TIMESTAMP('2025-03-08 06:15', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-08 13:33', 'YYYY-MM-DD HH24:MI'), 'Planned', 'Generated schedule for RD301', 1605.29, SYSTIMESTAMP, SYSTIMESTAMP);
INSERT INTO busSchedule (busScheduleId, routeDriverAssignmentId, plannedDepartureTime, plannedArrivalTime, status, remarks, expectedProfit, createdAt, updatedAt) VALUES ('S000302', 'RD302', TO_TIMESTAMP('2025-03-30 07:45', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-30 15:04', 'YYYY-MM-DD HH24:MI'), 'Planned', 'Generated schedule for RD302', 404.06, SYSTIMESTAMP, SYSTIMESTAMP);
INSERT INTO busSchedule (busScheduleId, routeDriverAssignmentId, plannedDepartureTime, plannedArrivalTime, status, remarks, expectedProfit, createdAt, updatedAt) VALUES ('S000303', 'RD303', TO_TIMESTAMP('2025-03-15 19:45', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-16 03:05', 'YYYY-MM-DD HH24:MI'), 'Planned', 'Generated schedule for RD303', 1556.22, SYSTIMESTAMP, SYSTIMESTAMP);
INSERT INTO busSchedule (busScheduleId, routeDriverAssignmentId, plannedDepartureTime, plannedArrivalTime, status, remarks, expectedProfit, createdAt, updatedAt) VALUES ('S000304', 'RD304', TO_TIMESTAMP('2025-05-26 12:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-05-26 17:25', 'YYYY-MM-DD HH24:MI'), 'Planned', 'Generated schedule for RD304', 986.92, SYSTIMESTAMP, SYSTIMESTAMP);
INSERT INTO busSchedule (busScheduleId, routeDriverAssignmentId, plannedDepartureTime, plannedArrivalTime, status, remarks, expectedProfit, createdAt, updatedAt) VALUES ('S000305', 'RD305', TO_TIMESTAMP('2025-03-19 15:45', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-19 22:48', 'YYYY-MM-DD HH24:MI'), 'Planned', 'Generated schedule for RD305', 1174.94, SYSTIMESTAMP, SYSTIMESTAMP);
INSERT INTO busSchedule (busScheduleId, routeDriverAssignmentId, plannedDepartureTime, plannedArrivalTime, status, remarks, expectedProfit, createdAt, updatedAt) VALUES ('S000306', 'RD306', TO_TIMESTAMP('2025-03-09 17:45', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-09 20:11', 'YYYY-MM-DD HH24:MI'), 'Planned', 'Generated schedule for RD306', 1053.74, SYSTIMESTAMP, SYSTIMESTAMP);
INSERT INTO busSchedule (busScheduleId, routeDriverAssignmentId, plannedDepartureTime, plannedArrivalTime, status, remarks, expectedProfit, createdAt, updatedAt) VALUES ('S000307', 'RD307', TO_TIMESTAMP('2025-03-03 08:45', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-03 13:34', 'YYYY-MM-DD HH24:MI'), 'Planned', 'Generated schedule for RD307', 683.78, SYSTIMESTAMP, SYSTIMESTAMP);
INSERT INTO busSchedule (busScheduleId, routeDriverAssignmentId, plannedDepartureTime, plannedArrivalTime, status, remarks, expectedProfit, createdAt, updatedAt) VALUES ('S000308', 'RD308', TO_TIMESTAMP('2025-05-27 10:15', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-05-27 16:36', 'YYYY-MM-DD HH24:MI'), 'Planned', 'Generated schedule for RD308', 893.33, SYSTIMESTAMP, SYSTIMESTAMP);
INSERT INTO busSchedule (busScheduleId, routeDriverAssignmentId, plannedDepartureTime, plannedArrivalTime, status, remarks, expectedProfit, createdAt, updatedAt) VALUES ('S000309', 'RD309', TO_TIMESTAMP('2025-05-20 13:30', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-05-20 20:28', 'YYYY-MM-DD HH24:MI'), 'Planned', 'Generated schedule for RD309', 928.43, SYSTIMESTAMP, SYSTIMESTAMP);
INSERT INTO busSchedule (busScheduleId, routeDriverAssignmentId, plannedDepartureTime, plannedArrivalTime, status, remarks, expectedProfit, createdAt, updatedAt) VALUES ('S000310', 'RD310', TO_TIMESTAMP('2025-03-25 14:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-25 18:56', 'YYYY-MM-DD HH24:MI'), 'Planned', 'Generated schedule for RD310', 1009.53, SYSTIMESTAMP, SYSTIMESTAMP);
INSERT INTO busSchedule (busScheduleId, routeDriverAssignmentId, plannedDepartureTime, plannedArrivalTime, status, remarks, expectedProfit, createdAt, updatedAt) VALUES ('S000311', 'RD311', TO_TIMESTAMP('2025-05-04 08:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-05-04 15:09', 'YYYY-MM-DD HH24:MI'), 'Planned', 'Generated schedule for RD311', 1941.42, SYSTIMESTAMP, SYSTIMESTAMP);
INSERT INTO busSchedule (busScheduleId, routeDriverAssignmentId, plannedDepartureTime, plannedArrivalTime, status, remarks, expectedProfit, createdAt, updatedAt) VALUES ('S000312', 'RD312', TO_TIMESTAMP('2025-03-11 07:30', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-11 14:42', 'YYYY-MM-DD HH24:MI'), 'Planned', 'Generated schedule for RD312', 1848.24, SYSTIMESTAMP, SYSTIMESTAMP);
INSERT INTO busSchedule (busScheduleId, routeDriverAssignmentId, plannedDepartureTime, plannedArrivalTime, status, remarks, expectedProfit, createdAt, updatedAt) VALUES ('S000313', 'RD313', TO_TIMESTAMP('2025-03-12 18:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-12 22:33', 'YYYY-MM-DD HH24:MI'), 'Planned', 'Generated schedule for RD313', 404.88, SYSTIMESTAMP, SYSTIMESTAMP);
INSERT INTO busSchedule (busScheduleId, routeDriverAssignmentId, plannedDepartureTime, plannedArrivalTime, status, remarks, expectedProfit, createdAt, updatedAt) VALUES ('S000314', 'RD314', TO_TIMESTAMP('2025-03-15 07:15', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-15 09:24', 'YYYY-MM-DD HH24:MI'), 'Planned', 'Generated schedule for RD314', 1054.47, SYSTIMESTAMP, SYSTIMESTAMP);
INSERT INTO busSchedule (busScheduleId, routeDriverAssignmentId, plannedDepartureTime, plannedArrivalTime, status, remarks, expectedProfit, createdAt, updatedAt) VALUES ('S000315', 'RD315', TO_TIMESTAMP('2025-05-06 12:30', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-05-06 15:34', 'YYYY-MM-DD HH24:MI'), 'Planned', 'Generated schedule for RD315', 518.55, SYSTIMESTAMP, SYSTIMESTAMP);
INSERT INTO busSchedule (busScheduleId, routeDriverAssignmentId, plannedDepartureTime, plannedArrivalTime, status, remarks, expectedProfit, createdAt, updatedAt) VALUES ('S000316', 'RD316', TO_TIMESTAMP('2025-04-10 11:30', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-04-10 14:42', 'YYYY-MM-DD HH24:MI'), 'Planned', 'Generated schedule for RD316', 1183.56, SYSTIMESTAMP, SYSTIMESTAMP);
INSERT INTO busSchedule (busScheduleId, routeDriverAssignmentId, plannedDepartureTime, plannedArrivalTime, status, remarks, expectedProfit, createdAt, updatedAt) VALUES ('S000317', 'RD317', TO_TIMESTAMP('2025-05-10 11:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-05-10 17:43', 'YYYY-MM-DD HH24:MI'), 'Planned', 'Generated schedule for RD317', 434.51, SYSTIMESTAMP, SYSTIMESTAMP);
INSERT INTO busSchedule (busScheduleId, routeDriverAssignmentId, plannedDepartureTime, plannedArrivalTime, status, remarks, expectedProfit, createdAt, updatedAt) VALUES ('S000318', 'RD318', TO_TIMESTAMP('2025-03-09 17:45', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-09 23:39', 'YYYY-MM-DD HH24:MI'), 'Planned', 'Generated schedule for RD318', 316.43, SYSTIMESTAMP, SYSTIMESTAMP);
INSERT INTO busSchedule (busScheduleId, routeDriverAssignmentId, plannedDepartureTime, plannedArrivalTime, status, remarks, expectedProfit, createdAt, updatedAt) VALUES ('S000319', 'RD319', TO_TIMESTAMP('2025-05-26 20:45', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-05-27 03:52', 'YYYY-MM-DD HH24:MI'), 'Planned', 'Generated schedule for RD319', 829.17, SYSTIMESTAMP, SYSTIMESTAMP);
INSERT INTO busSchedule (busScheduleId, routeDriverAssignmentId, plannedDepartureTime, plannedArrivalTime, status, remarks, expectedProfit, createdAt, updatedAt) VALUES ('S000320', 'RD320', TO_TIMESTAMP('2025-04-29 14:45', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-04-29 18:01', 'YYYY-MM-DD HH24:MI'), 'Planned', 'Generated schedule for RD320', 689.34, SYSTIMESTAMP, SYSTIMESTAMP);
INSERT INTO busSchedule (busScheduleId, routeDriverAssignmentId, plannedDepartureTime, plannedArrivalTime, status, remarks, expectedProfit, createdAt, updatedAt) VALUES ('S000321', 'RD321', TO_TIMESTAMP('2025-05-01 09:45', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-05-01 12:03', 'YYYY-MM-DD HH24:MI'), 'Planned', 'Generated schedule for RD321', 806.62, SYSTIMESTAMP, SYSTIMESTAMP);
INSERT INTO busSchedule (busScheduleId, routeDriverAssignmentId, plannedDepartureTime, plannedArrivalTime, status, remarks, expectedProfit, createdAt, updatedAt) VALUES ('S000322', 'RD322', TO_TIMESTAMP('2025-04-03 09:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-04-03 11:23', 'YYYY-MM-DD HH24:MI'), 'Planned', 'Generated schedule for RD322', 302.86, SYSTIMESTAMP, SYSTIMESTAMP);
INSERT INTO busSchedule (busScheduleId, routeDriverAssignmentId, plannedDepartureTime, plannedArrivalTime, status, remarks, expectedProfit, createdAt, updatedAt) VALUES ('S000323', 'RD323', TO_TIMESTAMP('2025-03-29 09:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-29 11:52', 'YYYY-MM-DD HH24:MI'), 'Planned', 'Generated schedule for RD323', 837.37, SYSTIMESTAMP, SYSTIMESTAMP);
INSERT INTO busSchedule (busScheduleId, routeDriverAssignmentId, plannedDepartureTime, plannedArrivalTime, status, remarks, expectedProfit, createdAt, updatedAt) VALUES ('S000324', 'RD324', TO_TIMESTAMP('2025-03-18 18:30', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-19 02:06', 'YYYY-MM-DD HH24:MI'), 'Planned', 'Generated schedule for RD324', 1664.07, SYSTIMESTAMP, SYSTIMESTAMP);
INSERT INTO busSchedule (busScheduleId, routeDriverAssignmentId, plannedDepartureTime, plannedArrivalTime, status, remarks, expectedProfit, createdAt, updatedAt) VALUES ('S000325', 'RD325', TO_TIMESTAMP('2025-03-30 16:15', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-30 18:47', 'YYYY-MM-DD HH24:MI'), 'Planned', 'Generated schedule for RD325', 1427.82, SYSTIMESTAMP, SYSTIMESTAMP);
INSERT INTO busSchedule (busScheduleId, routeDriverAssignmentId, plannedDepartureTime, plannedArrivalTime, status, remarks, expectedProfit, createdAt, updatedAt) VALUES ('S000326', 'RD326', TO_TIMESTAMP('2025-03-14 10:15', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-14 17:09', 'YYYY-MM-DD HH24:MI'), 'Planned', 'Generated schedule for RD326', 479.02, SYSTIMESTAMP, SYSTIMESTAMP);
INSERT INTO busSchedule (busScheduleId, routeDriverAssignmentId, plannedDepartureTime, plannedArrivalTime, status, remarks, expectedProfit, createdAt, updatedAt) VALUES ('S000327', 'RD327', TO_TIMESTAMP('2025-03-14 10:45', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-14 17:04', 'YYYY-MM-DD HH24:MI'), 'Planned', 'Generated schedule for RD327', 710.66, SYSTIMESTAMP, SYSTIMESTAMP);
INSERT INTO busSchedule (busScheduleId, routeDriverAssignmentId, plannedDepartureTime, plannedArrivalTime, status, remarks, expectedProfit, createdAt, updatedAt) VALUES ('S000328', 'RD328', TO_TIMESTAMP('2025-04-25 07:45', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-04-25 12:36', 'YYYY-MM-DD HH24:MI'), 'Planned', 'Generated schedule for RD328', 1226.36, SYSTIMESTAMP, SYSTIMESTAMP);
INSERT INTO busSchedule (busScheduleId, routeDriverAssignmentId, plannedDepartureTime, plannedArrivalTime, status, remarks, expectedProfit, createdAt, updatedAt) VALUES ('S000329', 'RD329', TO_TIMESTAMP('2025-05-02 06:15', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-05-02 10:03', 'YYYY-MM-DD HH24:MI'), 'Planned', 'Generated schedule for RD329', 1092.81, SYSTIMESTAMP, SYSTIMESTAMP);
INSERT INTO busSchedule (busScheduleId, routeDriverAssignmentId, plannedDepartureTime, plannedArrivalTime, status, remarks, expectedProfit, createdAt, updatedAt) VALUES ('S000330', 'RD330', TO_TIMESTAMP('2025-03-14 08:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-14 13:29', 'YYYY-MM-DD HH24:MI'), 'Planned', 'Generated schedule for RD330', 863.22, SYSTIMESTAMP, SYSTIMESTAMP);
INSERT INTO busSchedule (busScheduleId, routeDriverAssignmentId, plannedDepartureTime, plannedArrivalTime, status, remarks, expectedProfit, createdAt, updatedAt) VALUES ('S000331', 'RD331', TO_TIMESTAMP('2025-05-04 13:30', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-05-04 20:29', 'YYYY-MM-DD HH24:MI'), 'Planned', 'Generated schedule for RD331', 1266.16, SYSTIMESTAMP, SYSTIMESTAMP);
INSERT INTO busSchedule (busScheduleId, routeDriverAssignmentId, plannedDepartureTime, plannedArrivalTime, status, remarks, expectedProfit, createdAt, updatedAt) VALUES ('S000332', 'RD332', TO_TIMESTAMP('2025-03-09 17:30', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-09 23:49', 'YYYY-MM-DD HH24:MI'), 'Planned', 'Generated schedule for RD332', 593.03, SYSTIMESTAMP, SYSTIMESTAMP);
INSERT INTO busSchedule (busScheduleId, routeDriverAssignmentId, plannedDepartureTime, plannedArrivalTime, status, remarks, expectedProfit, createdAt, updatedAt) VALUES ('S000333', 'RD333', TO_TIMESTAMP('2025-03-22 17:30', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-22 21:37', 'YYYY-MM-DD HH24:MI'), 'Planned', 'Generated schedule for RD333', 1343.07, SYSTIMESTAMP, SYSTIMESTAMP);
INSERT INTO busSchedule (busScheduleId, routeDriverAssignmentId, plannedDepartureTime, plannedArrivalTime, status, remarks, expectedProfit, createdAt, updatedAt) VALUES ('S000334', 'RD334', TO_TIMESTAMP('2025-03-10 16:15', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-10 19:06', 'YYYY-MM-DD HH24:MI'), 'Planned', 'Generated schedule for RD334', 1687.82, SYSTIMESTAMP, SYSTIMESTAMP);
INSERT INTO busSchedule (busScheduleId, routeDriverAssignmentId, plannedDepartureTime, plannedArrivalTime, status, remarks, expectedProfit, createdAt, updatedAt) VALUES ('S000335', 'RD335', TO_TIMESTAMP('2025-04-01 14:15', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-04-01 19:03', 'YYYY-MM-DD HH24:MI'), 'Planned', 'Generated schedule for RD335', 1627.6, SYSTIMESTAMP, SYSTIMESTAMP);
INSERT INTO busSchedule (busScheduleId, routeDriverAssignmentId, plannedDepartureTime, plannedArrivalTime, status, remarks, expectedProfit, createdAt, updatedAt) VALUES ('S000336', 'RD336', TO_TIMESTAMP('2025-04-22 12:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-04-22 17:13', 'YYYY-MM-DD HH24:MI'), 'Planned', 'Generated schedule for RD336', 804.19, SYSTIMESTAMP, SYSTIMESTAMP);
INSERT INTO busSchedule (busScheduleId, routeDriverAssignmentId, plannedDepartureTime, plannedArrivalTime, status, remarks, expectedProfit, createdAt, updatedAt) VALUES ('S000337', 'RD337', TO_TIMESTAMP('2025-04-11 09:30', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-04-11 17:14', 'YYYY-MM-DD HH24:MI'), 'Planned', 'Generated schedule for RD337', 1063.72, SYSTIMESTAMP, SYSTIMESTAMP);
INSERT INTO busSchedule (busScheduleId, routeDriverAssignmentId, plannedDepartureTime, plannedArrivalTime, status, remarks, expectedProfit, createdAt, updatedAt) VALUES ('S000338', 'RD338', TO_TIMESTAMP('2025-03-31 07:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-31 14:22', 'YYYY-MM-DD HH24:MI'), 'Planned', 'Generated schedule for RD338', 1295.23, SYSTIMESTAMP, SYSTIMESTAMP);
INSERT INTO busSchedule (busScheduleId, routeDriverAssignmentId, plannedDepartureTime, plannedArrivalTime, status, remarks, expectedProfit, createdAt, updatedAt) VALUES ('S000339', 'RD339', TO_TIMESTAMP('2025-03-05 20:15', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-05 22:23', 'YYYY-MM-DD HH24:MI'), 'Planned', 'Generated schedule for RD339', 1206.78, SYSTIMESTAMP, SYSTIMESTAMP);
INSERT INTO busSchedule (busScheduleId, routeDriverAssignmentId, plannedDepartureTime, plannedArrivalTime, status, remarks, expectedProfit, createdAt, updatedAt) VALUES ('S000340', 'RD340', TO_TIMESTAMP('2025-04-16 10:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-04-16 16:13', 'YYYY-MM-DD HH24:MI'), 'Planned', 'Generated schedule for RD340', 576.12, SYSTIMESTAMP, SYSTIMESTAMP);
INSERT INTO busSchedule (busScheduleId, routeDriverAssignmentId, plannedDepartureTime, plannedArrivalTime, status, remarks, expectedProfit, createdAt, updatedAt) VALUES ('S000341', 'RD341', TO_TIMESTAMP('2025-04-20 13:15', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-04-20 20:46', 'YYYY-MM-DD HH24:MI'), 'Planned', 'Generated schedule for RD341', 545.88, SYSTIMESTAMP, SYSTIMESTAMP);
INSERT INTO busSchedule (busScheduleId, routeDriverAssignmentId, plannedDepartureTime, plannedArrivalTime, status, remarks, expectedProfit, createdAt, updatedAt) VALUES ('S000342', 'RD342', TO_TIMESTAMP('2025-03-18 07:45', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-18 11:36', 'YYYY-MM-DD HH24:MI'), 'Planned', 'Generated schedule for RD342', 857.1, SYSTIMESTAMP, SYSTIMESTAMP);
INSERT INTO busSchedule (busScheduleId, routeDriverAssignmentId, plannedDepartureTime, plannedArrivalTime, status, remarks, expectedProfit, createdAt, updatedAt) VALUES ('S000343', 'RD343', TO_TIMESTAMP('2025-04-25 19:30', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-04-26 02:49', 'YYYY-MM-DD HH24:MI'), 'Planned', 'Generated schedule for RD343', 1714.28, SYSTIMESTAMP, SYSTIMESTAMP);
INSERT INTO busSchedule (busScheduleId, routeDriverAssignmentId, plannedDepartureTime, plannedArrivalTime, status, remarks, expectedProfit, createdAt, updatedAt) VALUES ('S000344', 'RD344', TO_TIMESTAMP('2025-04-08 19:15', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-04-08 21:39', 'YYYY-MM-DD HH24:MI'), 'Planned', 'Generated schedule for RD344', 249.17, SYSTIMESTAMP, SYSTIMESTAMP);
INSERT INTO busSchedule (busScheduleId, routeDriverAssignmentId, plannedDepartureTime, plannedArrivalTime, status, remarks, expectedProfit, createdAt, updatedAt) VALUES ('S000345', 'RD345', TO_TIMESTAMP('2025-05-28 20:45', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-05-28 23:06', 'YYYY-MM-DD HH24:MI'), 'Planned', 'Generated schedule for RD345', 1695.63, SYSTIMESTAMP, SYSTIMESTAMP);
INSERT INTO busSchedule (busScheduleId, routeDriverAssignmentId, plannedDepartureTime, plannedArrivalTime, status, remarks, expectedProfit, createdAt, updatedAt) VALUES ('S000346', 'RD346', TO_TIMESTAMP('2025-04-19 06:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-04-19 10:08', 'YYYY-MM-DD HH24:MI'), 'Planned', 'Generated schedule for RD346', 1229.41, SYSTIMESTAMP, SYSTIMESTAMP);
INSERT INTO busSchedule (busScheduleId, routeDriverAssignmentId, plannedDepartureTime, plannedArrivalTime, status, remarks, expectedProfit, createdAt, updatedAt) VALUES ('S000347', 'RD347', TO_TIMESTAMP('2025-04-11 09:30', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-04-11 13:28', 'YYYY-MM-DD HH24:MI'), 'Planned', 'Generated schedule for RD347', 739.22, SYSTIMESTAMP, SYSTIMESTAMP);
INSERT INTO busSchedule (busScheduleId, routeDriverAssignmentId, plannedDepartureTime, plannedArrivalTime, status, remarks, expectedProfit, createdAt, updatedAt) VALUES ('S000348', 'RD348', TO_TIMESTAMP('2025-03-21 19:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-22 00:18', 'YYYY-MM-DD HH24:MI'), 'Planned', 'Generated schedule for RD348', 621.82, SYSTIMESTAMP, SYSTIMESTAMP);
INSERT INTO busSchedule (busScheduleId, routeDriverAssignmentId, plannedDepartureTime, plannedArrivalTime, status, remarks, expectedProfit, createdAt, updatedAt) VALUES ('S000349', 'RD349', TO_TIMESTAMP('2025-05-26 19:45', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-05-27 02:28', 'YYYY-MM-DD HH24:MI'), 'Planned', 'Generated schedule for RD349', 312.77, SYSTIMESTAMP, SYSTIMESTAMP);
INSERT INTO busSchedule (busScheduleId, routeDriverAssignmentId, plannedDepartureTime, plannedArrivalTime, status, remarks, expectedProfit, createdAt, updatedAt) VALUES ('S000350', 'RD350', TO_TIMESTAMP('2025-05-18 19:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-05-18 21:32', 'YYYY-MM-DD HH24:MI'), 'Planned', 'Generated schedule for RD350', 701.96, SYSTIMESTAMP, SYSTIMESTAMP);
INSERT INTO busSchedule (busScheduleId, routeDriverAssignmentId, plannedDepartureTime, plannedArrivalTime, status, remarks, expectedProfit, createdAt, updatedAt) VALUES ('S000351', 'RD351', TO_TIMESTAMP('2025-05-25 10:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-05-25 16:38', 'YYYY-MM-DD HH24:MI'), 'Planned', 'Generated schedule for RD351', 883.42, SYSTIMESTAMP, SYSTIMESTAMP);
INSERT INTO busSchedule (busScheduleId, routeDriverAssignmentId, plannedDepartureTime, plannedArrivalTime, status, remarks, expectedProfit, createdAt, updatedAt) VALUES ('S000352', 'RD352', TO_TIMESTAMP('2025-03-05 18:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-06 01:18', 'YYYY-MM-DD HH24:MI'), 'Planned', 'Generated schedule for RD352', 1628.8, SYSTIMESTAMP, SYSTIMESTAMP);
INSERT INTO busSchedule (busScheduleId, routeDriverAssignmentId, plannedDepartureTime, plannedArrivalTime, status, remarks, expectedProfit, createdAt, updatedAt) VALUES ('S000353', 'RD353', TO_TIMESTAMP('2025-04-30 11:45', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-04-30 14:41', 'YYYY-MM-DD HH24:MI'), 'Planned', 'Generated schedule for RD353', 1021.08, SYSTIMESTAMP, SYSTIMESTAMP);
INSERT INTO busSchedule (busScheduleId, routeDriverAssignmentId, plannedDepartureTime, plannedArrivalTime, status, remarks, expectedProfit, createdAt, updatedAt) VALUES ('S000354', 'RD354', TO_TIMESTAMP('2025-03-25 20:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-26 02:31', 'YYYY-MM-DD HH24:MI'), 'Planned', 'Generated schedule for RD354', 1106.21, SYSTIMESTAMP, SYSTIMESTAMP);
INSERT INTO busSchedule (busScheduleId, routeDriverAssignmentId, plannedDepartureTime, plannedArrivalTime, status, remarks, expectedProfit, createdAt, updatedAt) VALUES ('S000355', 'RD355', TO_TIMESTAMP('2025-05-27 06:30', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-05-27 14:20', 'YYYY-MM-DD HH24:MI'), 'Planned', 'Generated schedule for RD355', 979.46, SYSTIMESTAMP, SYSTIMESTAMP);
INSERT INTO busSchedule (busScheduleId, routeDriverAssignmentId, plannedDepartureTime, plannedArrivalTime, status, remarks, expectedProfit, createdAt, updatedAt) VALUES ('S000356', 'RD356', TO_TIMESTAMP('2025-03-11 10:15', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-11 13:01', 'YYYY-MM-DD HH24:MI'), 'Planned', 'Generated schedule for RD356', 1874.86, SYSTIMESTAMP, SYSTIMESTAMP);
INSERT INTO busSchedule (busScheduleId, routeDriverAssignmentId, plannedDepartureTime, plannedArrivalTime, status, remarks, expectedProfit, createdAt, updatedAt) VALUES ('S000357', 'RD357', TO_TIMESTAMP('2025-04-23 06:30', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-04-23 12:40', 'YYYY-MM-DD HH24:MI'), 'Planned', 'Generated schedule for RD357', 1577.34, SYSTIMESTAMP, SYSTIMESTAMP);
INSERT INTO busSchedule (busScheduleId, routeDriverAssignmentId, plannedDepartureTime, plannedArrivalTime, status, remarks, expectedProfit, createdAt, updatedAt) VALUES ('S000358', 'RD358', TO_TIMESTAMP('2025-04-05 07:15', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-04-05 12:02', 'YYYY-MM-DD HH24:MI'), 'Planned', 'Generated schedule for RD358', 1601.17, SYSTIMESTAMP, SYSTIMESTAMP);
INSERT INTO busSchedule (busScheduleId, routeDriverAssignmentId, plannedDepartureTime, plannedArrivalTime, status, remarks, expectedProfit, createdAt, updatedAt) VALUES ('S000359', 'RD359', TO_TIMESTAMP('2025-05-28 13:15', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-05-28 19:22', 'YYYY-MM-DD HH24:MI'), 'Planned', 'Generated schedule for RD359', 418.38, SYSTIMESTAMP, SYSTIMESTAMP);
INSERT INTO busSchedule (busScheduleId, routeDriverAssignmentId, plannedDepartureTime, plannedArrivalTime, status, remarks, expectedProfit, createdAt, updatedAt) VALUES ('S000360', 'RD360', TO_TIMESTAMP('2025-03-31 19:30', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-31 22:50', 'YYYY-MM-DD HH24:MI'), 'Planned', 'Generated schedule for RD360', 1488.18, SYSTIMESTAMP, SYSTIMESTAMP);
